Time,Motion (Triggered),Distance (in CM),CO2 ( in PPM),Manual Occupancy (1 = TRUE)
14:12:13,1,-1,2569,1
14:12:14,1,-1,2569,1
14:12:15,1,17.33,2569,1
14:12:16,1,-1,2552,1
14:12:17,1,-1,2552,1
14:12:18,0,-1,2552,1
14:12:19,0,16.91,2552,1
14:12:20,0,-1,2541,1
14:12:21,0,-1,2541,1
14:12:22,0,16.91,2541,1
14:12:23,0,-1,2541,1
14:12:24,0,-1,2535,1
14:12:25,0,-1,2535,1
14:12:26,0,16.83,2535,1
14:12:27,0,-1,2524,1
14:12:28,0,-1,2524,1
14:12:29,0,-1,2524,1
14:12:30,0,-1,2524,1
14:12:31,0,-1,2519,1
14:12:32,0,-1,2519,1
14:12:33,0,-1,2519,1
14:12:34,0,-1,2519,1
14:12:35,0,-1,2513,1
14:12:36,0,-1,2513,1
14:12:37,0,-1,2513,1
14:12:38,0,-1,2505,1
14:12:39,0,16.5,2505,1
14:12:40,0,-1,2505,1
14:12:41,0,16.91,2505,1
14:12:42,0,-1,2494,1
14:12:43,0,-1,2494,1
14:12:44,0,74.17,2494,1
14:12:45,1,-1,2494,1
14:12:46,1,19.31,2495,0
14:12:47,1,-1,2495,0
14:12:48,1,-1,2495,0
14:12:49,1,-1,2495,0
14:12:50,1,20.59,2062,0
14:12:51,1,-1,2062,0
14:12:52,1,20.59,2062,0
14:12:53,1,-1,1783,0
14:12:54,1,21,1783,0
14:12:55,1,-1,1783,0
14:12:56,1,20.19,1783,0
14:12:57,1,-1,1581,0
14:12:58,0,20.59,1581,0
14:12:59,0,18.81,1581,0
14:13:00,0,-1,1581,0
14:13:01,0,20.52,1441,0
14:13:02,0,-1,1441,0
14:13:03,0,20.6,1441,0
14:13:04,0,-1,1359,0
14:13:05,0,20.12,1359,0
14:13:06,0,-1,1359,0
14:13:07,0,20.59,1359,0
14:13:08,0,-1,1291,0
14:13:09,0,20.1,1291,0
14:13:10,0,50.16,1291,0
14:13:11,0,-1,1291,0
14:13:12,0,20.1,1244,0
14:13:13,0,-1,1244,0
14:13:14,0,20.17,1244,0
14:13:15,0,-1,1198,0
14:13:16,0,20.59,1198,0
14:13:17,0,-1,1198,0
14:13:18,0,20.6,1198,0
14:13:19,0,-1,1160,0
14:13:20,0,20.19,1160,0
14:13:21,0,18.4,1160,0
14:13:22,0,-1,1160,0
14:13:23,0,19.78,1143,0
14:13:24,0,-1,1143,0
14:13:25,0,19.78,1143,0
14:13:26,0,-1,1121,0
14:13:27,0,19.78,1121,0
14:13:28,0,-1,1121,0
14:13:29,0,19.79,1121,0
14:13:30,0,-1,1103,0
14:13:31,0,19.72,1103,0
14:13:32,0,43.97,1103,0
14:13:33,0,-1,1103,0
14:13:34,0,20.21,1092,0
14:13:35,0,-1,1092,0
14:13:36,0,-1,1092,0
14:13:37,0,20.19,1080,0
14:13:38,0,-1,1080,0
14:13:39,0,20.19,1080,0
14:13:40,0,-1,1080,0
14:13:41,0,20.19,1071,0
14:13:42,0,-1,1071,0
14:13:43,0,17.6,1071,0
14:13:44,0,-1,1071,0
14:13:45,0,19.71,1062,0
14:13:46,0,-1,1062,0
14:13:47,0,19.31,1062,0
14:13:48,0,-1,1045,0
14:13:49,0,19.78,1045,0
14:13:50,0,-1,1045,0
14:13:51,0,19.71,1045,0
14:13:52,0,-1,1034,0
14:13:53,0,20.19,1034,0
14:13:54,0,61.07,1034,0
14:13:55,0,-1,1034,0
14:13:56,0,-1,1031,0
14:13:57,0,19.71,1031,0
14:13:58,0,-1,1031,0
14:13:59,0,-1,1028,0
14:14:00,0,19.72,1028,0
14:14:01,0,-1,1028,0
14:14:02,0,19.71,1028,0
14:14:03,0,-1,1020,0
14:14:04,0,-1,1020,0
14:14:05,0,19.71,1020,0
14:14:06,0,-1,1020,0
14:14:07,0,19.72,1021,0
14:14:08,0,-1,1021,0
14:14:09,0,19.79,1021,0
14:14:10,0,-1,1018,0
14:14:11,0,19.78,1018,0
14:14:12,0,-1,1018,0
14:14:13,0,19.78,1018,0
14:14:14,0,-1,1014,0
14:14:15,0,19.78,1014,0
14:14:16,0,-1,1014,0
14:14:17,0,-1,1014,0
14:14:18,0,19.78,1013,0
14:14:19,0,-1,1013,0
14:14:20,0,20.12,1013,0
14:14:21,0,-1,1012,0
14:14:22,0,20.19,1012,0
14:14:23,0,-1,1012,0
14:14:24,0,19.71,1012,0
14:14:25,0,-1,1010,0
14:14:26,0,20.19,1010,0
14:14:27,0,56.1,1010,0
14:14:28,0,-1,1010,0
14:14:29,0,20.17,1009,0
14:14:30,0,-1,1009,0
14:14:31,0,19.78,1009,0
14:14:32,0,-1,1005,0
14:14:33,0,19.71,1005,0
14:14:34,0,-1,1005,0
14:14:35,0,19.78,1005,0
14:14:36,0,-1,1004,0
14:14:37,0,20.19,1004,0
14:14:38,0,64.02,1004,0
14:14:39,0,-1,1004,0
14:14:40,0,19.71,1004,0
14:14:41,0,-1,1004,0
14:14:42,0,20.12,1004,0
14:14:43,0,-1,1000,0
14:14:44,0,19.36,1000,0
14:14:45,0,-1,1000,0
14:14:46,0,19.38,1000,0
14:14:47,0,-1,997,0
14:14:48,0,19.71,997,0
14:14:49,0,44.59,997,0
14:14:50,0,-1,997,0
14:14:51,0,19.78,999,0
14:14:52,0,-1,999,0
14:14:53,0,19.31,999,0
14:14:54,0,-1,997,0
14:14:55,0,19.72,997,0
14:14:56,0,-1,997,0
14:14:57,0,19.79,997,0
14:14:58,0,-1,995,0
14:14:59,0,19.78,995,0
14:15:00,0,50.26,995,0
14:15:01,0,-1,995,0
14:15:02,0,19.74,995,0
14:15:03,0,-1,995,0
14:15:04,0,19.71,995,0
14:15:05,0,-1,993,0
14:15:06,0,20.19,993,0
14:15:07,0,-1,993,0
14:15:08,0,19.31,993,0
14:15:09,0,-1,993,0
14:15:10,0,19.72,993,0
14:15:11,0,37.71,993,0
14:15:12,0,-1,993,0
14:15:13,0,20.19,994,0
14:15:14,0,-1,994,0
14:15:15,0,19.79,994,0
14:15:16,0,-1,993,0
14:15:17,0,19.71,993,0
14:15:18,0,-1,993,0
14:15:19,0,19.78,993,0
14:15:20,0,-1,992,0
14:15:21,0,19.78,992,0
14:15:22,0,61.64,992,0
14:15:23,0,-1,992,0
14:15:24,0,19.78,993,0
14:15:25,0,-1,993,0
14:15:26,0,19.78,993,0
14:15:27,0,-1,992,0
14:15:28,0,19.78,992,0
14:15:29,0,-1,992,0
14:15:30,0,19.78,992,0
14:15:31,0,-1,991,0
14:15:32,0,19.71,991,0
14:15:33,0,43.1,991,0
14:15:34,0,-1,991,0
14:15:35,0,19.78,991,0
14:15:36,0,-1,991,0
14:15:37,0,19.71,991,0
14:15:38,0,-1,991,0
14:15:39,0,20.19,991,0
14:15:40,0,-1,991,0
14:15:41,0,19.71,991,0
14:15:42,0,-1,990,0
14:15:43,0,19.78,990,0
14:15:44,0,42.71,990,0
14:15:45,0,-1,990,0
14:15:46,0,19.71,990,0
14:15:47,0,-1,990,0
14:15:48,0,19.38,990,0
14:15:49,0,-1,990,0
14:15:50,0,19.38,990,0
14:15:51,0,-1,990,0
14:15:52,0,19.78,990,0
14:15:53,0,-1,989,0
14:15:54,0,19.79,989,0
14:15:55,0,42.71,989,0
14:15:56,0,-1,989,0
14:15:57,0,19.36,990,0
14:15:58,0,-1,990,0
14:15:59,0,19.79,990,0
14:16:00,0,-1,989,0
14:16:01,0,20.16,989,0
14:16:02,0,-1,989,0
14:16:03,0,19.79,989,0
14:16:04,0,-1,988,0
14:16:05,0,19.38,988,0
14:16:06,0,37.5,988,0
14:16:07,0,-1,988,0
14:16:08,0,19.29,988,0
14:16:09,0,-1,988,0
14:16:10,0,19.36,988,0
14:16:11,0,-1,987,0
14:16:12,0,19.29,987,0
14:16:13,0,-1,987,0
14:16:14,0,19.29,987,0
14:16:15,0,-1,986,0
14:16:16,0,19.38,986,0
14:16:17,0,38.86,986,0
14:16:18,0,-1,986,0
14:16:19,0,19.38,986,0
14:16:20,0,-1,986,0
14:16:21,0,19.78,986,0
14:16:22,0,-1,986,0
14:16:23,0,19.78,986,0
14:16:24,0,-1,986,0
14:16:25,0,19.71,986,0
14:16:26,0,-1,985,0
14:16:27,0,20.19,985,0
14:16:28,0,67.48,985,0
14:16:29,0,-1,985,0
14:16:30,0,19.78,985,0
14:16:31,0,-1,985,0
14:16:32,0,19.78,985,0
14:16:33,0,-1,984,0
14:16:34,0,20.19,984,0
14:16:35,0,-1,984,0
14:16:36,0,19.71,984,0
14:16:37,0,-1,983,0
14:16:38,0,19.78,983,0
14:16:39,0,40.84,983,0
14:16:40,0,-1,983,0
14:16:41,0,19.31,982,0
14:16:42,0,-1,982,0
14:16:43,0,19.71,982,0
14:16:44,0,-1,981,0
14:16:45,0,19.38,981,0
14:16:46,0,-1,981,0
14:16:47,0,19.31,981,0
14:16:48,0,-1,979,0
14:16:49,0,-1,979,0
14:16:50,0,15.97,979,0
14:16:51,0,-1,979,0
14:16:52,0,-1,978,0
14:16:53,0,20.19,978,0
14:16:54,0,-1,978,0
14:16:55,0,19.78,976,0
14:16:56,0,-1,976,0
14:16:57,0,19.78,976,0
14:16:58,0,-1,976,0
14:16:59,0,20.19,975,0
14:17:00,0,-1,975,0
14:17:01,0,17.67,975,0
14:17:02,0,-1,975,0
14:17:03,0,19.78,975,0
14:17:04,0,-1,975,0
14:17:05,0,20.14,975,0
14:17:06,0,-1,972,0
14:17:07,0,20.19,972,0
14:17:08,0,-1,972,0
14:17:09,0,20.12,972,0
14:17:10,0,-1,970,0
14:17:11,0,-1,970,0
14:17:12,0,18.48,970,0
14:17:13,0,-1,970,0
14:17:14,0,19.72,968,0
14:17:15,0,-1,968,0
14:17:16,0,20.19,968,0
14:17:17,0,-1,966,0
14:17:18,0,20.19,966,0
14:17:19,0,-1,966,0
14:17:20,0,-1,966,0
14:17:21,0,19.78,966,0
14:17:22,0,-1,966,0
14:17:23,0,17.6,966,0
14:17:24,0,-1,966,0
14:17:25,0,19.38,963,0
14:17:26,0,-1,963,0
14:17:27,0,19.78,963,0
14:17:28,0,-1,961,0
14:17:29,0,-1,961,0
14:17:30,0,19.31,961,0
14:17:31,0,-1,961,0
14:17:32,0,19.38,959,0
14:17:33,0,-1,959,0
14:17:34,0,18.48,959,0
14:17:35,0,-1,959,0
14:17:36,0,19.78,957,0
14:17:37,0,-1,957,0
14:17:38,0,19.38,957,0
14:17:39,0,-1,955,0
14:17:40,0,19.38,955,0
14:17:41,0,-1,955,0
14:17:42,0,19.78,955,0
14:17:43,0,-1,953,0
14:17:44,0,19.71,953,0
14:17:45,0,-1,953,0
14:17:46,0,-1,952,0
14:17:47,0,19.79,952,0
14:17:48,0,-1,952,0
14:17:49,0,19.71,952,0
14:17:50,0,-1,950,0
14:17:51,0,19.38,950,0
14:17:52,0,-1,950,0
14:17:53,0,20.19,950,0
14:17:54,0,-1,947,0
14:17:55,0,19.78,947,0
14:17:56,0,-1,947,0
14:17:57,0,19.78,946,0
14:17:58,0,-1,946,0
14:17:59,0,19.29,946,0
14:18:00,0,-1,946,0
14:18:01,0,19.78,946,0
14:18:02,0,-1,946,0
14:18:03,0,19.78,946,0
14:18:04,0,-1,946,0
14:18:05,0,19.71,945,0
14:18:06,0,-1,945,0
14:18:07,0,-1,945,0
14:18:08,0,19.72,944,0
14:18:09,0,-1,944,0
14:18:10,0,19.78,944,0
14:18:11,0,-1,944,0
14:18:12,0,19.36,944,0
14:18:13,0,-1,944,0
14:18:14,0,19.79,944,0
14:18:15,0,-1,944,0
14:18:16,0,19.71,944,0
14:18:17,0,-1,944,0
14:18:18,0,19.71,944,0
14:18:19,0,-1,944,0
14:18:20,0,19.71,944,0
14:18:21,0,-1,944,0
14:18:22,0,20.19,944,0
14:18:23,0,-1,943,0
14:18:24,0,19.78,943,0
14:18:25,0,-1,943,0
14:18:26,0,19.71,943,0
14:18:27,0,-1,942,0
14:18:28,0,20.19,942,0
14:18:29,0,-1,942,0
14:18:30,0,20.21,942,0
14:18:31,0,-1,942,0
14:18:32,0,19.71,942,0
14:18:33,0,-1,942,0
14:18:34,0,19.78,942,0
14:18:35,0,-1,942,0
14:18:36,0,20.19,942,0
14:18:37,0,-1,942,0
14:18:38,0,20.19,943,0
14:18:39,0,-1,943,0
14:18:40,0,20.19,943,0
14:18:41,0,-1,942,0
14:18:42,0,-1,942,0
14:18:43,0,19.79,942,0
14:18:44,0,-1,942,0
14:18:45,0,19.36,941,0
14:18:46,0,-1,941,0
14:18:47,0,19.31,941,0
14:18:48,0,-1,941,0
14:18:49,0,19.38,941,0
14:18:50,0,-1,941,0
14:18:51,0,-1,941,0
14:18:52,0,19.29,940,0
14:18:53,0,-1,940,0
14:18:54,0,19.71,940,0
14:18:55,0,-1,940,0
14:18:56,0,19.78,940,0
14:18:57,0,-1,940,0
14:18:58,0,19.78,940,0
14:18:59,0,-1,940,0
14:19:00,0,19.71,938,0
14:19:01,0,-1,938,0
14:19:02,0,19.78,938,0
14:19:03,0,-1,936,0
14:19:04,0,19.38,936,0
14:19:05,0,-1,936,0
14:19:06,0,19.38,936,0
14:19:07,0,-1,935,0
14:19:08,0,19.71,935,0
14:19:09,0,-1,935,0
14:19:10,0,-1,935,0
14:19:11,0,19.78,935,0
14:19:12,0,-1,935,0
14:19:13,0,19.36,935,0
14:19:14,0,-1,933,0
14:19:15,0,19.38,933,0
14:19:16,0,-1,933,0
14:19:17,0,-1,933,0
14:19:18,0,19.36,933,0
14:19:19,0,-1,933,0
14:19:20,0,19.33,933,0
14:19:21,0,-1,933,0
14:19:22,0,19.71,932,0
14:19:23,0,-1,932,0
14:19:24,0,20.17,932,0
14:19:25,0,-1,931,0
14:19:26,0,19.78,931,0
14:19:27,0,-1,931,0
14:19:28,0,19.71,931,0
14:19:29,0,-1,930,0
14:19:30,0,19.71,930,0
14:19:31,0,-1,930,0
14:19:32,0,-1,930,0
14:19:33,0,19.29,930,0
14:19:34,0,-1,930,0
14:19:35,0,19.29,930,0
14:19:36,0,-1,927,0
14:19:37,0,19.78,927,0
14:19:38,0,-1,927,0
14:19:39,0,19.78,927,0
14:19:40,0,-1,925,0
14:19:41,0,19.71,925,0
14:19:42,0,46.91,925,0
14:19:43,0,-1,925,0
14:19:44,0,19.71,925,0
14:19:45,0,-1,925,0
14:19:46,0,19.78,925,0
14:19:47,0,-1,923,0
14:19:48,0,-1,923,0
14:19:49,0,20.19,923,0
14:19:50,0,-1,923,0
14:19:51,0,19.71,921,0
14:19:52,0,-1,921,0
14:19:53,0,17.26,921,0
14:19:54,0,-1,921,0
14:19:55,0,20.19,921,0
14:19:56,0,-1,921,0
14:19:57,0,19.78,921,0
14:19:58,0,-1,919,0
14:19:59,0,19.38,919,0
14:20:00,0,-1,919,0
14:20:01,0,-1,919,0
14:20:02,0,-1,919,0
14:20:03,0,-1,919,0
14:20:04,0,20.19,919,0
14:20:05,0,-1,919,0
14:20:06,0,-1,919,0
14:20:07,0,-1,919,0
14:20:08,0,19.36,919,0
14:20:09,0,-1,918,0
14:20:10,0,19.78,918,0
14:20:11,0,-1,918,0
14:20:12,0,19.78,918,0
14:20:13,0,-1,918,0
14:20:14,0,20.19,918,0
14:20:15,0,-1,918,0
14:20:16,0,-1,918,0
14:20:17,0,19.71,918,0
14:20:18,0,-1,918,0
14:20:19,0,19.72,918,0
14:20:20,0,-1,917,0
14:20:21,0,19.78,917,0
14:20:22,0,-1,917,0
14:20:23,0,19.78,917,0
14:20:24,0,-1,916,0
14:20:25,0,19.74,916,0
14:20:26,0,68.64,916,0
14:20:27,0,-1,916,0
14:20:28,0,20.19,916,0
14:20:29,0,-1,916,0
14:20:30,0,19.79,916,0
14:20:31,0,-1,915,0
14:20:32,0,19.71,915,0
14:20:33,0,-1,915,0
14:20:34,0,19.78,915,0
14:20:35,0,-1,913,0
14:20:36,0,19.78,913,0
14:20:37,0,53.79,913,0
14:20:38,0,-1,913,0
14:20:39,0,20.19,912,0
14:20:40,0,-1,912,0
14:20:41,0,19.79,912,0
14:20:42,0,-1,912,0
14:20:43,0,19.71,912,0
14:20:44,0,-1,912,0
14:20:45,0,19.78,912,0
14:20:46,0,-1,910,0
14:20:47,0,19.71,910,0
14:20:48,0,64.55,910,0
14:20:49,0,-1,910,0
14:20:50,0,-1,910,0
14:20:51,0,20.19,910,0
14:20:52,0,-1,910,0
14:20:53,0,-1,909,0
14:20:54,0,20.19,909,0
14:20:55,0,-1,909,0
14:20:56,0,-1,909,0
14:20:57,0,20.12,908,0
14:20:58,0,-1,908,0
14:20:59,0,-1,908,0
14:21:00,0,-1,908,0
14:21:01,0,19.71,908,0
14:21:02,0,-1,908,0
14:21:03,0,19.78,908,0
14:21:04,0,-1,906,0
14:21:05,0,19.78,906,0
14:21:06,0,-1,906,0
14:21:07,0,19.74,906,0
14:21:08,0,-1,904,0
14:21:09,0,19.78,904,0
14:21:10,0,-1,904,0
14:21:11,0,-1,904,0
14:21:12,0,19.71,904,0
14:21:13,0,-1,904,0
14:21:14,0,-1,904,0
14:21:15,0,19.29,904,0
14:21:16,0,-1,904,0
14:21:17,0,19.38,904,0
14:21:18,0,-1,904,0
14:21:19,0,19.78,904,0
14:21:20,0,-1,904,0
14:21:21,0,17.59,904,0
14:21:22,0,-1,904,0
14:21:23,0,19.38,904,0
14:21:24,0,-1,904,0
14:21:25,0,19.29,904,0
14:21:26,0,-1,904,0
14:21:27,0,19.36,904,0
14:21:28,0,-1,904,0
14:21:29,0,19.78,904,0
14:21:30,0,-1,903,0
14:21:31,0,-1,903,0
14:21:32,0,17.26,903,0
14:21:33,0,-1,903,0
14:21:34,0,19.78,904,0
14:21:35,0,-1,904,0
14:21:36,0,-1,904,0
14:21:37,0,-1,904,0
14:21:38,0,20.19,904,0
14:21:39,0,-1,904,0
14:21:40,0,-1,904,0
14:21:41,0,-1,903,0
14:21:42,0,19.71,903,0
14:21:43,0,-1,903,0
14:21:44,0,-1,903,0
14:21:45,0,-1,903,0
14:21:46,0,19.78,903,0
14:21:47,0,-1,903,0
14:21:48,0,19.78,903,0
14:21:49,0,-1,903,0
14:21:50,0,19.78,903,0
14:21:51,0,-1,903,0
14:21:52,0,19.78,902,0
14:21:53,0,-1,902,0
14:21:54,0,17.19,902,0
14:21:55,0,-1,902,0
14:21:56,0,20.19,902,0
14:21:57,0,-1,902,0
14:21:58,0,19.79,902,0
14:21:59,0,-1,901,0
14:22:00,0,-1,901,0
14:22:01,0,19.78,901,0
14:22:02,0,-1,901,0
14:22:03,0,19.71,901,0
14:22:04,0,-1,901,0
14:22:05,0,18.07,901,0
14:22:06,0,-1,901,0
14:22:07,0,19.78,901,0
14:22:08,0,-1,901,0
14:22:09,0,19.78,901,0
14:22:10,0,-1,901,0
14:22:11,0,19.38,901,0
14:22:12,0,-1,901,0
14:22:13,0,19.38,901,0
14:22:14,0,-1,900,0
14:22:15,0,19.78,900,0
14:22:16,0,-1,900,0
14:22:17,0,-1,901,0
14:22:18,0,19.38,901,0
14:22:19,0,-1,901,0
14:22:20,0,19.38,901,0
14:22:21,0,-1,901,0
14:22:22,0,19.71,901,0
14:22:23,0,-1,901,0
14:22:24,0,19.71,901,0
14:22:25,0,-1,900,0
14:22:26,0,19.38,900,0
14:22:27,0,59.5,900,0
14:22:28,0,-1,900,0
14:22:29,0,19.38,900,0
14:22:30,0,-1,900,0
14:22:31,0,19.78,900,0
14:22:32,0,-1,898,0
14:22:33,0,19.78,898,0
14:22:34,0,-1,898,0
14:22:35,0,19.71,898,0
14:22:36,0,-1,898,0
14:22:37,0,20.12,898,0
14:22:38,0,-1,898,0
14:22:39,0,19.36,897,0
14:22:40,0,-1,897,0
14:22:41,0,19.71,897,0
14:22:42,0,-1,897,0
14:22:43,0,-1,897,0
14:22:44,0,19.78,897,0
14:22:45,0,-1,897,0
14:22:46,0,19.78,897,0
14:22:47,0,-1,895,0
14:22:48,0,-1,895,0
14:22:49,0,19.78,895,0
14:22:50,0,-1,893,0
14:22:51,0,19.78,893,0
14:22:52,0,-1,893,0
14:22:53,0,19.71,893,0
14:22:54,0,-1,892,0
14:22:55,0,19.72,892,0
14:22:56,0,-1,892,0
14:22:57,0,19.29,892,0
14:22:58,0,-1,890,0
14:22:59,0,19.78,890,0
14:23:00,0,-1,890,0
14:23:01,0,19.38,890,0
14:23:02,0,-1,890,0
14:23:03,0,19.78,890,0
14:23:04,0,-1,890,0
14:23:05,0,19.71,889,0
14:23:06,0,-1,889,0
14:23:07,0,19.78,889,0
14:23:08,0,-1,889,0
14:23:09,0,19.38,890,0
14:23:10,0,-1,890,0
14:23:11,0,19.79,890,0
14:23:12,0,-1,889,0
14:23:13,0,19.36,889,0
14:23:14,0,-1,889,0
14:23:15,0,19.31,889,0
14:23:16,0,-1,888,0
14:23:17,0,19.29,888,0
14:23:18,0,-1,888,0
14:23:19,0,-1,888,0
14:23:20,0,19.71,888,0
14:23:21,0,-1,888,0
14:23:22,0,19.84,888,0
14:23:23,0,-1,886,0
14:23:24,0,19.31,886,0
14:23:25,0,-1,886,0
14:23:26,0,19.36,886,0
14:23:27,0,-1,885,0
14:23:28,0,19.79,885,0
14:23:29,0,-1,885,0
14:23:30,0,-1,885,0
14:23:31,0,20.19,885,0
14:23:32,0,-1,885,0
14:23:33,0,20.12,885,0
14:23:34,0,-1,884,0
14:23:35,0,20.19,884,0
14:23:36,0,-1,884,0
14:23:37,0,19.76,884,0
14:23:38,0,-1,882,0
14:23:39,0,19.79,882,0
14:23:40,0,41.53,882,0
14:23:41,0,-1,882,0
14:23:42,0,-1,882,0
14:23:43,0,-1,882,0
14:23:44,0,20.19,882,0
14:23:45,0,-1,880,0
14:23:46,0,20.19,880,0
14:23:47,0,-1,880,0
14:23:48,0,-1,880,0
14:23:49,0,-1,880,0
14:23:50,0,20.19,880,0
14:23:51,0,-1,880,0
14:23:52,0,-1,880,0
14:23:53,0,-1,880,0
14:23:54,0,-1,880,0
14:23:55,0,19.78,880,0
14:23:56,0,-1,878,0
14:23:57,0,19.78,878,0
14:23:58,0,-1,878,0
14:23:59,0,19.78,878,0
14:24:00,0,-1,877,0
14:24:01,0,19.79,877,0
14:24:02,0,-1,877,0
14:24:03,0,-1,877,0
14:24:04,0,20.19,876,0
14:24:05,0,-1,876,0
14:24:06,0,20.12,876,0
14:24:07,0,-1,875,0
14:24:08,0,19.71,875,0
14:24:09,0,-1,875,0
14:24:10,0,19.36,875,0
14:24:11,0,-1,874,0
14:24:12,0,19.78,874,0
14:24:13,0,-1,874,0
14:24:14,0,-1,874,0
14:24:15,0,19.78,873,0
14:24:16,0,-1,873,0
14:24:17,0,19.31,873,0
14:24:18,0,-1,873,0
14:24:19,0,19.31,873,0
14:24:20,0,-1,873,0
14:24:21,0,19.36,873,0
14:24:22,0,-1,871,0
14:24:23,0,19.38,871,0
14:24:24,0,59.93,871,0
14:24:25,0,-1,871,0
14:24:26,0,19.36,871,0
14:24:27,0,-1,871,0
14:24:28,0,19.36,871,0
14:24:29,0,-1,871,0
14:24:30,0,19.29,871,0
14:24:31,0,-1,871,0
14:24:32,0,-1,871,0
14:24:33,0,19.78,871,0
14:24:34,0,-1,871,0
14:24:35,0,17.19,871,0
14:24:36,0,-1,871,0
14:24:37,0,19.79,871,0
14:24:38,0,-1,871,0
14:24:39,0,19.78,871,0
14:24:40,0,-1,870,0
14:24:41,0,-1,870,0
14:24:42,0,19.79,870,0
14:24:43,0,-1,870,0
14:24:44,0,19.38,868,0
14:24:45,0,-1,868,0
14:24:46,0,-1,868,0
14:24:47,0,-1,868,0
14:24:48,0,19.78,869,0
14:24:49,0,-1,869,0
14:24:50,0,19.31,869,0
14:24:51,0,-1,868,0
14:24:52,0,19.36,868,0
14:24:53,0,-1,868,0
14:24:54,0,19.71,868,0
14:24:55,0,-1,867,0
14:24:56,0,19.34,867,0
14:24:57,0,69.1,867,0
14:24:58,0,-1,867,0
14:24:59,0,19.33,868,0
14:25:00,0,-1,868,0
14:25:01,0,19.78,868,0
14:25:02,0,-1,867,0
14:25:03,0,19.78,867,0
14:25:04,0,-1,867,0
14:25:05,0,19.71,867,0
14:25:06,0,-1,867,0
14:25:07,0,19.78,867,0
14:25:08,0,60.55,867,0
14:25:09,0,-1,867,0
14:25:10,0,19.29,867,0
14:25:11,0,-1,867,0
14:25:12,0,19.78,867,0
14:25:13,0,-1,866,0
14:25:14,0,19.78,866,0
14:25:15,0,-1,866,0
14:25:16,0,19.71,866,0
14:25:17,0,-1,865,0
14:25:18,0,19.71,865,0
14:25:19,0,61.64,865,0
14:25:20,0,-1,865,0
14:25:21,0,19.72,864,0
14:25:22,0,-1,864,0
14:25:23,0,20.12,864,0
14:25:24,0,-1,863,0
14:25:25,0,20.12,863,0
14:25:26,0,-1,863,0
14:25:27,0,19.78,863,0
14:25:28,0,-1,863,0
14:25:29,0,19.78,863,0
14:25:30,0,61.22,863,0
14:25:31,0,-1,863,0
14:25:32,0,20.19,862,0
14:25:33,0,-1,862,0
14:25:34,0,19.78,862,0
14:25:35,0,-1,862,0
14:25:36,0,19.78,862,0
14:25:37,0,-1,862,0
14:25:38,0,19.78,862,0
14:25:39,0,-1,861,0
14:25:40,0,-1,861,0
14:25:41,0,17.17,861,0
14:25:42,0,-1,861,0
14:25:43,0,19.78,860,0
14:25:44,0,-1,860,0
14:25:45,0,19.78,860,0
14:25:46,0,-1,858,0
14:25:47,0,19.78,858,0
14:25:48,0,-1,858,0
14:25:49,0,19.78,858,0
14:25:50,0,-1,857,0
14:25:51,0,19.31,857,0
14:25:52,0,50.78,857,0
14:25:53,0,-1,857,0
14:25:54,0,19.71,858,0
14:25:55,0,-1,858,0
14:25:56,0,19.78,858,0
14:25:57,0,-1,856,0
14:25:58,0,19.38,856,0
14:25:59,0,-1,856,0
14:26:00,0,19.78,856,0
14:26:01,0,-1,856,0
14:26:02,0,19.78,856,0
14:26:03,0,47.83,856,0
14:26:04,0,-1,856,0
14:26:05,0,19.31,856,0
14:26:06,0,-1,856,0
14:26:07,0,19.38,856,0
14:26:08,0,-1,856,0
14:26:09,0,19.78,856,0
14:26:10,0,-1,856,0
14:26:11,0,19.78,856,0
14:26:12,0,-1,856,0
14:26:13,0,-1,856,0
14:26:14,0,17.59,856,0
14:26:15,0,-1,856,0
14:26:16,0,19.78,856,0
14:26:17,0,-1,856,0
14:26:18,0,19.78,856,0
14:26:19,0,-1,856,0
14:26:20,0,19.79,856,0
14:26:21,0,-1,856,0
14:26:22,0,-1,856,0
14:26:23,0,19.71,856,0
14:26:24,0,-1,856,0
14:26:25,0,18.43,856,0
14:26:26,0,-1,856,0
14:26:27,0,-1,856,0
14:26:28,0,19.72,856,0
14:26:29,0,-1,856,0
14:26:30,0,19.71,856,0
14:26:31,0,-1,856,0
14:26:32,0,19.78,856,0
14:26:33,0,-1,856,0
14:26:34,0,19.78,856,0
14:26:35,0,-1,856,0
14:26:36,0,17.59,856,0
14:26:37,0,-1,856,0
14:26:38,0,19.78,856,0
14:26:39,0,-1,856,0
14:26:40,0,19.71,856,0
14:26:41,0,-1,855,0
14:26:42,0,19.78,855,0
14:26:43,0,-1,855,0
14:26:44,0,19.71,855,0
14:26:45,0,-1,855,0
14:26:46,0,19.78,855,0
14:26:47,0,-1,855,0
14:26:48,0,-1,856,0
14:26:49,0,19.71,856,0
14:26:50,0,-1,856,0
14:26:51,0,19.78,856,0
14:26:52,0,-1,855,0
14:26:53,0,-1,855,0
14:26:54,0,19.71,855,0
14:26:55,0,-1,855,0
14:26:56,0,19.72,855,0
14:26:57,0,-1,855,0
14:26:58,0,19.78,855,0
14:26:59,0,-1,855,0
14:27:00,0,19.78,855,0
14:27:01,0,-1,855,0
14:27:02,0,20.12,855,0
14:27:03,0,-1,854,0
